 2015-10-27 14:18:46,901 [P16452/D2/T14] INFO  UmbracoExamine.DataServices.UmbracoLogService - Field "email" is listed multiple times in the index set "InternalMemberIndexSet". Please ensure all names are unique, Provider=InternalMemberIndexer, NodeId=1090
 2015-10-27 14:18:55,036 [P16452/D2/T14] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:18:55,036 [P16452/D2/T14] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:18:55,340 [P16452/D2/T13] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:18:55,340 [P16452/D2/T13] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:19:14,448 [P16452/D2/T14] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - Login attempt succeeded for username sam from IP address ::1
 2015-10-27 14:19:32,451 [P16452/D2/T26] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - Login attempt succeeded for username mike from IP address ::1
 2015-10-27 14:19:36,152 [P16452/D2/T26] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - Login attempt succeeded for username gabor from IP address ::1
 2015-10-27 14:19:51,005 [P16452/D2/T56] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 14:21:25,870 [P16452/D2/T53] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Homepage' with Id '1073' has been published.
 2015-10-27 14:21:26,998 [P16452/D2/T40] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:21:26,998 [P16452/D2/T40] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:21:29,899 [P16452/D2/T20] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:21:29,902 [P16452/D2/T18] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:42:22,426 [P16452/D2/T69] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Login' with Id '1091' has been published.
 2015-10-27 14:42:26,471 [P16452/D2/T72] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:42:26,475 [P16452/D2/T20] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:42:53,543 [P16452/D2/T72] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Login' with Id '1091' has been published.
 2015-10-27 14:42:56,792 [P16452/D2/T8] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:42:56,792 [P16452/D2/T8] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:42:57,581 [P16452/D2/T22] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:42:57,586 [P16452/D2/T44] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:44:34,007 [P16452/D2/T22] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:44:34,008 [P16452/D2/T22] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:44:42,740 [P16452/D2/T22] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Login' with Id '1091' has been published.
 2015-10-27 14:44:43,943 [P16452/D2/T47] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:44:43,943 [P16452/D2/T47] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:44:46,778 [P16452/D2/T47] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:44:46,782 [P16452/D2/T81] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:46:50,610 [P16452/D2/T22] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Forbidden Access' with Id '1093' has been published.
 2015-10-27 14:46:54,685 [P16452/D2/T85] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:46:54,689 [P16452/D2/T18] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:50:49,807 [P16452/D2/T34] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Forbidden Access' with Id '1093' has been published.
 2015-10-27 14:50:51,986 [P16452/D2/T37] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:50:51,987 [P16452/D2/T37] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:50:53,842 [P16452/D2/T34] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:50:53,846 [P16452/D2/T15] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:53:25,836 [P16452/D2/T80] INFO  umbraco.content - Loading content from database...
 2015-10-27 14:53:29,904 [P16452/D2/T80] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:53:29,910 [P16452/D2/T88] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:54:21,170 [P16452/D2/T83] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Homepage' with Id '1073' has been published.
 2015-10-27 14:54:22,818 [P16452/D2/T31] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:54:22,818 [P16452/D2/T31] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:54:25,203 [P16452/D2/T23] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:54:25,231 [P16452/D2/T34] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:57:06,361 [P16452/D2/T74] INFO  umbraco.content - Loading content from database...
 2015-10-27 14:57:10,399 [P16452/D2/T83] INFO  umbraco.content - Save Xml to file...
 2015-10-27 14:57:10,408 [P16452/D2/T34] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 14:57:16,588 [P16452/D2/T15] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:57:16,596 [P16452/D2/T15] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 8ms)
 2015-10-27 14:57:31,310 [P16452/D2/T87] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - Login attempt succeeded for username gabor from IP address ::1
 2015-10-27 14:57:48,459 [P16452/D2/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:57:48,459 [P16452/D2/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:57:48,849 [P16452/D2/T87] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 14:57:48,849 [P16452/D2/T87] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 14:58:00,432 [P16452/D2/T87] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - Login attempt succeeded for username mike from IP address ::1
 2015-10-27 15:00:23,670 [P16452/D2/T15] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Terminating
 2015-10-27 15:00:23,670 [P16452/D2/T15] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Waiting for tasks to complete
 2015-10-27 15:00:23,670 [P16452/D2/T15] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Terminating
 2015-10-27 15:00:23,670 [P16452/D2/T15] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Waiting for tasks to complete
 2015-10-27 15:00:23,670 [P16452/D2/T15] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Terminating
 2015-10-27 15:00:23,670 [P16452/D2/T15] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Waiting for tasks to complete
 2015-10-27 15:00:23,670 [P16452/D2/T15] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Terminating
 2015-10-27 15:00:23,670 [P16452/D2/T15] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Waiting for tasks to complete
 2015-10-27 15:00:23,671 [P16452/D2/T9] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Tasks completed, terminated
 2015-10-27 15:00:23,671 [P16452/D2/T25] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Tasks completed, terminated
 2015-10-27 15:00:23,671 [P16452/D2/T77] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Tasks completed, terminated
 2015-10-27 15:00:23,671 [P16452/D2/T78] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Tasks completed, terminated
 2015-10-27 15:00:31,293 [P16452/D3/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.0 application starting on DESKTOP-8ORENKO
 2015-10-27 15:00:31,343 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2015-10-27 15:00:31,351 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2015-10-27 15:00:31,456 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2015-10-27 15:00:31,504 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 48ms)
 2015-10-27 15:00:31,549 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2015-10-27 15:00:31,550 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
 2015-10-27 15:00:31,551 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2015-10-27 15:00:31,552 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 1ms)
 2015-10-27 15:00:31,562 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2015-10-27 15:00:31,572 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 9ms)
 2015-10-27 15:00:31,572 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2015-10-27 15:00:31,575 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 2ms)
 2015-10-27 15:00:31,626 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2015-10-27 15:00:31,627 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 0ms)
 2015-10-27 15:00:31,628 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2015-10-27 15:00:31,629 [P16452/D3/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 0ms)
 2015-10-27 15:00:32,159 [P16452/D3/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2015-10-27 15:00:32,332 [P16452/D3/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2015-10-27 15:00:32,335 [P16452/D3/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2015-10-27 15:00:32,358 [P16452/D3/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2015-10-27 15:00:32,395 [P16452/D3/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2015-10-27 15:00:32,444 [P16452/D3/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2015-10-27 15:00:32,451 [P16452/D3/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1222ms)
 2015-10-27 15:00:33,381 [P16452/D3/T77] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:58547/umbraco (UmbracoModule request)
 2015-10-27 15:00:53,726 [P16452/D2/T15] INFO  Umbraco.Core.UmbracoApplicationBase - Application shutdown. Details: BinDirChangeOrDirectoryRename

_shutDownMessage=Change Notification for critical directories.
bin dir change or directory rename
HostingEnvironment initiated shutdown
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
HostingEnvironment caused shutdown

_shutDownStack=   at System.Environment.GetStackTrace(Exception e, Boolean needFileInfo)
   at System.Environment.get_StackTrace()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownInternal()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownWithoutDemand()
   at System.Web.HttpRuntime.ShutdownAppDomain(String stackTrace)
   at System.Web.HttpRuntime.OnCriticalDirectoryChange(Object sender, FileChangeEvent e)
   at System.Web.FileChangesMonitor.OnCriticaldirChange(Object sender, FileChangeEvent e)
   at System.Web.DirectoryMonitor.FireNotifications()
   at System.Web.Util.WorkItem.CallCallbackWithAssert(WorkItemCallback callback)
   at System.Web.Util.WorkItem.OnQueueUserWorkItemCompletion(Object state)
   at System.Threading.QueueUserWorkItemCallback.WaitCallback_Context(Object state)
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.QueueUserWorkItemCallback.System.Threading.IThreadPoolWorkItem.ExecuteWorkItem()
   at System.Threading.ThreadPoolWorkQueue.Dispatch()
   at System.Threading._ThreadPoolWaitCallback.PerformWaitCallback()
 2015-10-27 15:13:07,010 [P16452/D3/T75] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IAction
 2015-10-27 15:13:07,039 [P16452/D3/T75] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IAction, found 0 (took 29ms)
 2015-10-27 15:13:09,151 [P16452/D3/T28] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2015-10-27 15:13:09,152 [P16452/D3/T28] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 0ms)
 2015-10-27 15:13:16,116 [P16452/D3/T28] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplication
 2015-10-27 15:13:16,117 [P16452/D3/T28] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplication, found 0 (took 0ms)
 2015-10-27 15:13:17,430 [P16452/D3/T75] INFO  umbraco.content - Load Xml from file...
 2015-10-27 15:13:17,431 [P16452/D3/T75] INFO  umbraco.content - Loaded Xml from file.
 2015-10-27 15:13:17,498 [P16452/D3/T75] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:13:19,286 [P16452/D3/T75] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2015-10-27 15:13:19,287 [P16452/D3/T75] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 0ms)
 2015-10-27 15:13:20,505 [P16452/D3/T28] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:14:07,224 [P16452/D3/T76] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2015-10-26 15:14:07
 2015-10-27 15:14:13,320 [P16452/D3/T76] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:14:22,914 [P16452/D3/T18] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ICacheRefresher
 2015-10-27 15:14:22,915 [P16452/D3/T18] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 0 (took 0ms)
 2015-10-27 15:14:24,062 [P16452/D3/T69] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:14:25,995 [P16452/D3/T18] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:14:25,997 [P16452/D3/T18] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 1ms)
 2015-10-27 15:14:26,354 [P16452/D3/T69] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:14:26,354 [P16452/D3/T69] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 15:14:28,566 [P16452/D3/T69] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.cms.businesslogic.macro.IMacroEngine
 2015-10-27 15:14:28,567 [P16452/D3/T69] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.cms.businesslogic.macro.IMacroEngine, found 0 (took 0ms)
 2015-10-27 15:14:30,322 [P16452/D3/T18] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:14:41,473 [P16452/D3/T81] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:14:41,473 [P16452/D3/T81] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 15:14:41,715 [P16452/D3/T81] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:14:41,715 [P16452/D3/T81] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 15:14:45,072 [P16452/D3/T18] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:15:09,754 [P16452/D3/T73] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Forbidden Access' with Id '1093' has been published.
 2015-10-27 15:15:13,623 [P16452/D3/T73] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:15:13,623 [P16452/D3/T73] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 15:15:13,800 [P16452/D3/T12] INFO  umbraco.content - Save Xml to file...
 2015-10-27 15:15:13,805 [P16452/D3/T73] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 15:15:16,976 [P16452/D3/T74] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:15:22,004 [P16452/D3/T73] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:15:24,250 [P16452/D3/T65] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:15:27,159 [P16452/D3/T74] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2015-10-27 15:19:54,018 [P16452/D3/T51] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:19:54,018 [P16452/D3/T51] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 15:19:54,022 [P16452/D3/T51] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ITree
 2015-10-27 15:19:54,024 [P16452/D3/T51] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ITree, found 0 (took 1ms)
 2015-10-27 15:20:00,186 [P16452/D3/T66] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:20:00,194 [P16452/D3/T66] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 8ms)
 2015-10-27 15:20:43,754 [P16452/D3/T34] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:20:43,754 [P16452/D3/T34] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 15:22:00,393 [P16452/D3/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 15:22:00,393 [P16452/D3/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 15:23:27,916 [P16452/D3/T38] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - Login attempt succeeded for username gabor from IP address ::1
 2015-10-27 15:23:34,843 [P16452/D3/T38] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - Login attempt succeeded for username sam from IP address ::1
 2015-10-27 15:52:40,564 [P16452/D3/T100] INFO  Umbraco.Core.Logging.OwinLogger - Event Id: 0, state: User logged will be logged out due to timeout: lucian, IP Address: ::1
 2015-10-27 16:40:37,367 [P16452/D3/T194] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: Login attempt succeeded for username lucian from IP address ::1
 2015-10-27 16:41:39,941 [P16452/D3/T182] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:41:39,941 [P16452/D3/T182] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 16:47:46,481 [P16452/D3/T221] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ITree
 2015-10-27 16:47:46,483 [P16452/D3/T221] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ITree, found 0 (took 2ms)
 2015-10-27 16:49:11,421 [P16452/D3/T164] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'About us' with Id '1077' has been published.
 2015-10-27 16:49:13,401 [P16452/D3/T215] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:49:13,401 [P16452/D3/T215] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 16:49:15,507 [P16452/D3/T170] INFO  umbraco.content - Save Xml to file...
 2015-10-27 16:49:15,536 [P16452/D3/T18] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 16:49:51,010 [P16452/D3/T212] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:49:51,010 [P16452/D3/T212] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 16:52:41,588 [P16452/D3/T212] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'About us' with Id '1077' has been published.
 2015-10-27 16:52:43,269 [P16452/D3/T176] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:52:43,269 [P16452/D3/T176] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 16:52:45,634 [P16452/D3/T18] INFO  umbraco.content - Save Xml to file...
 2015-10-27 16:52:45,689 [P16452/D3/T199] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 16:54:52,316 [P16452/D3/T160] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'About us' with Id '1077' has been published.
 2015-10-27 16:54:56,357 [P16452/D3/T212] INFO  umbraco.content - Save Xml to file...
 2015-10-27 16:54:56,361 [P16452/D3/T23] INFO  umbraco.content - Saved Xml to file.
 2015-10-27 16:55:37,235 [P16452/D3/T83] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:55:37,235 [P16452/D3/T83] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 16:57:41,834 [P16452/D3/T160] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:57:41,834 [P16452/D3/T160] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 16:57:53,258 [P16452/D3/T25] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:57:53,258 [P16452/D3/T25] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 16:58:14,422 [P16452/D3/T23] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:58:14,422 [P16452/D3/T23] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 16:58:34,783 [P16452/D3/T87] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 16:58:34,783 [P16452/D3/T87] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 17:00:18,113 [P16452/D3/T66] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 17:00:18,113 [P16452/D3/T66] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 17:01:50,666 [P16452/D3/T182] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2015-10-27 17:01:50,666 [P16452/D3/T182] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 0ms)
 2015-10-27 17:02:41,357 [P16452/D3/T66] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'About us' with Id '1077' has been published.
